node_id,lat,lon,floor,in_out,link1_id,link2_id,link3_id,link4_id,link5_id
00001B000000000309CD70A65ED57FC2,35.689806065,139.703309225,0.0,1,00001B000000000309CD70A65EE37FC1,,,,
00001B000000000309CE05A65EA87FC1,35.698101015,139.703309806,0.0,1,00001B000000000309CE05A65EE2FFC1,00001B000000000309CE06265EE9FFC1,,,
00001B000000000309CD71265EBC7FC1,35.689855761,139.703312365,0.0,1,00001B000000000309CD71265EE37FC1,00001B000000000309CD71A65EE4FFC1,,,
00001B000000000309CD31265EBC7FC1,35.686298885,139.703391099,0.0,1,00001B000000000309CD31265EE3FFC1,00001B000000000309CD31265EE57FC1,,,
00001B000000000309CD31265EB77FC1,35.686301778,139.703406943,0.0,1,00001B000000000309CD30A65EE5FFC1,00001B000000000309CD31265EE57FC1,00001B000000000309CD3CA65EE27FC1,,
00001B000000000309CD59A65EB77FC1,35.688555317,139.703416083,0.0,2,00001B000000000309CD54A65EE1FFC1,00001B000000000309CD59A65EE5FFC1,00001B000000000309CD61A65EEAFFC1,,
00001B000000000309CD58A65ED57FC1,35.688498577,139.703421654,0.0,3,00001B000000000309CD59265EE5FFC1,,,,
00001B000000000309CD59A65ED57FC1,35.688528745,139.703427904,0.0,3,00001B000000000309CD59265EE5FFC1,00001B000000000309CD59265EE5FFC2,00001B000000000309CD59A65EE5FFC1,,
00001B000000000309CD2FA65F5AFFC1,35.686208199,139.703433475,0.0,1,00001B000000000309CD2F265EE5FFC1,00001B000000000309CD30A65EE5FFC1,,,
00001B000000000309CD59265F5D7FC1,35.688505751,139.703439913,0.0,3,00001B000000000309CD59265EE5FFC2,,,,
00001B000000000309CD2EA65F63FFC1,35.68615542,139.703451062,0.0,1,00001B000000000309CD29265EE6FFC1,00001B000000000309CD2F265EE5FFC1,,,
00001B000000000309CD71A65F4E7FC1,35.689871511,139.703456063,0.0,2,00001B000000000309CD71265EE67FC1,00001B000000000309CD71A65EE4FFC1,00001B000000000309CD71A65EE77FC1,,
00001B000000000309CD71265F3E7FC1,35.689834475,139.703459057,0.0,3,00001B000000000309CD71265EE67FC1,,,,
00001B000000000309CD1F265F39FFC1,35.685343274,139.703474939,0.0,1,00001B000000000309CD1F265EE6FFC1,00001B000000000309CD24265EE47FC1,,,
00001B000000000309CD1F265F337FC1,35.685293208,139.703490805,0.0,1,00001B000000000309CD15265EE8FFC1,00001B000000000309CD1F265EE6FFC1,,,
00001B000000000309CD29265F2AFFC1,35.685878828,139.703531747,0.0,1,00001B000000000309CD29265EE6FFC1,00001B000000000309CD29265EE7FFC1,,,
00001B000000000309CD24265F07FFC1,35.68580436,139.703556136,0.0,1,00001B000000000309CD24265EE8FFC1,00001B000000000309CD29265EE7FFC1,,,
00001B000000000309CD6CA65F1D7FC1,35.689608104,139.703561237,0.0,1,00001B000000000309CD6C265EE97FC1,00001B000000000309CD6CA65EE57FC1,,,
00001B000000000309CD71A65F207FC1,35.689883578,139.703566165,0.0,1,00001B000000000309CD71A65EE77FC1,00001B000000000309CD72265EE97FC1,,,
00001B000000000309CD24265F027FC1,35.685607286,139.703611756,0.0,1,00001B000000000309CD24265EE8FFC1,00001B000000000309CD24265EEA7FC1,,,
00001B000000000309CD72265F19FFC1,35.689896467,139.703684969,0.0,1,00001B000000000309CD72265EE97FC1,00001B000000000309CD72A65EEDFFC1,,,
00001B000000000309CD6BA65F1C7FC1,35.689553966,139.703692907,0.0,1,00001B000000000309CD6BA65EE5FFC1,00001B000000000309CD6BA65EEB7FC1,00001B000000000309CD6C265EE97FC1,,
00001B000000000309CD24265F1AFFC1,35.685622391,139.703721515,0.0,1,00001B000000000309CD1A265EEDFFC1,00001B000000000309CD24265EEA7FC1,,,
00001B000000000309CD10265F247FC1,35.684545882,139.703722413,0.0,1,00001B000000000309CD10265EEB7FC1,00001B000000000309CD10265EEDFFC1,00001B000000000309CD15265EE8FFC1,,
00001B000000000309CD10265F13FFC1,35.684481773,139.703727476,0.0,1,00001B000000000309CD0B265EE67FC1,00001B000000000309CD10265EEB7FC1,00001B000000000309CD10265EEBFFC1,,
00001B000000000309CD6BA65EB77FC1,35.689545468,139.703768599,0.0,1,00001B000000000309CD6AA65EEBFFC1,00001B000000000309CD6BA65EEB7FC1,00001B000000000309CD6C265EECFFC1,,
00001B000000000309CD0B265EA87FC1,35.684408304,139.703777672,0.0,1,00001B000000000309CD0B265EEC7FC1,00001B000000000309CD10265EEBFFC1,,,
00001B000000000309CD6A265FC5FFC1,35.689453814,139.703781938,0.0,1,00001B000000000309CD62A65EE6FFC1,00001B000000000309CD6AA65EEBFFC1,,,
00001B000000000309CD0B265FC47FC1,35.684400629,139.703782915,0.0,1,00001B000000000309CD06265EE57FC1,00001B000000000309CD0B265EEC7FC1,00001B000000000309CD0B265EECFFC1,,
00001B000000000309CE0AA65FC2FFC1,35.698379846,139.703788323,0.0,1,00001B000000000309CE09A65EE2FFC1,00001B000000000309CE0AA65EEC7FC1,,,
00001B000000000309CE0AA65FC4FFC1,35.698380856,139.703799881,0.0,1,00001B000000000309CE0AA65EEC7FC1,00001B000000000309CE0AA65EECFFC1,,,
00001B000000000309CD0B265FC6FFC1,35.68437565,139.703839957,0.0,1,00001B000000000309CD0B265EECFFC1,00001B000000000309CD0B265EEE7FC1,00001B000000000309CD0B265EEF7FC1,,
00001B000000000309CD6CA65FC97FC1,35.689601141,139.703843129,0.0,1,00001B000000000309CD6C265EECFFC1,00001B000000000309CD6CA65EED7FC1,,,
00001B000000000309CE0AA65FC97FC1,35.698385762,139.703858708,0.0,1,00001B000000000309CE0AA65EECFFC1,00001B000000000309CE0AA65EEDFFC1,,,
00001B000000000309CD6D265EA87FC1,35.689614962,139.703861632,0.0,1,00001B000000000309CD6CA65EED7FC1,00001B000000000309CD6D265EEDFFC1,00001B000000000309CD6D265EEDFFC2,,
00001B000000000309CE0AA65FD07FC1,35.698386963,139.703870767,0.0,1,00001B000000000309CE0AA65EEDFFC1,00001B000000000309CE0B265EEEFFC1,,,
00001B000000000309CD6DA65FCBFFC1,35.68963964,139.703874973,0.0,1,00001B000000000309CD6D265EEDFFC1,00001B000000000309CD70265EEF7FC1,,,
00001B000000000309CD6CA65FC7FFC1,35.689609036,139.70389526,0.0,1,00001B000000000309CD6CA65EF07FC1,00001B000000000309CD6D265EEDFFC2,,,
00001B000000000309CE0B265FC5FFC1,35.698397024,139.703971819,0.0,1,00001B000000000309CE09265EEFFFC1,00001B000000000309CE0B265EEEFFC1,00001B000000000309CE0B265EF37FC1,,
00001B000000000309CD69265EC17FC1,35.689390198,139.703978832,0.0,2,00001B000000000309CD61A65EEAFFC1,00001B000000000309CD68A65EEFFFC1,00001B000000000309CD6A265EF0FFC1,,
00001B000000000309CD10265EC17FC1,35.684497365,139.703984373,0.0,1,00001B000000000309CD0B265EEE7FC1,00001B000000000309CD0B265EF37FC1,00001B000000000309CD10265EF07FC2,,
00001B000000000309CE06A65EC17FC1,35.698160749,139.703991974,0.0,1,00001B000000000309CE06265EE9FFC1,00001B000000000309CE06A65EF0FFC1,00001B000000000309CE09265EEFFFC1,,
00001B000000000309CD10265FBE7FC1,35.684646084,139.704002258,0.0,1,00001B000000000309CD10265EEDFFC1,00001B000000000309CD10265EF07FC1,00001B000000000309CD1A265EEDFFC1,,
00001B000000000309CD68A65FC07FC1,35.689375977,139.704008514,0.0,3,00001B000000000309CD68A65EEFFFC1,00001B000000000309CD68A65EF07FC1,00001B000000000309CD68A65EF07FC2,,
00001B000000000309CD68265EA87FC1,35.689360249,139.704019941,0.0,3,00001B000000000309CD68A65EF07FC1,,,,
00001B000000000309CD10265FD2FFC1,35.684584099,139.70402282,0.0,1,00001B000000000309CD10265EF07FC1,00001B000000000309CD10265EF07FC2,,,
00001B000000000309CD68A65ED57FC1,35.689375762,139.704030147,0.0,3,00001B000000000309CD68A65EF07FC2,,,,
00001B000000000309CD73265ED57FC1,35.689955989,139.704046002,0.0,1,00001B000000000309CD70265EEF7FC1,00001B000000000309CD72A65EEDFFC1,00001B000000000309CD73A65EF1FFC1,,
00001B000000000309CD6BA65ED07FC1,35.689538119,139.704078447,0.0,1,00001B000000000309CD6A265EF0FFC1,00001B000000000309CD6C265EF27FC1,,,
00001B000000000309CE07265ECB7FC1,35.698170348,139.704104226,0.0,1,00001B000000000309CE06A65EF0FFC1,00001B000000000309CE07265EF57FC1,,,
00001B000000000309CD6CA65ED07FC1,35.689599249,139.704149678,0.0,1,00001B000000000309CD6C265EF27FC1,00001B000000000309CD6CA65EF07FC1,00001B000000000309CD6D265EF3FFC1,,
00001B000000000309CD74265ED07FC1,35.690027077,139.704173785,0.0,1,00001B000000000309CD73A65EF1FFC1,00001B000000000309CD74265EF57FC1,00001B000000000309CD76A65EF4FFC1,,
00001B000000000309CDCBA65ED57FC1,35.694876256,139.704199357,0.0,1,00001B000000000309CDC5A65EF0FFC1,00001B000000000309CDCBA65EF4FFC1,00001B000000000309CDCC265EF3FFC1,,
00001B000000000309CDCCA65ED57FC1,35.694937787,139.704200135,0.0,1,00001B000000000309CDCC265EF3FFC1,00001B000000000309CDCD265EF2FFC1,00001B000000000309CDCD265EF3FFC1,,
00001B000000000309CDCE265ED07FC1,35.694999699,139.704222838,0.0,1,00001B000000000309CDCD265EF3FFC1,00001B000000000309CDCDA65EF3FFC1,00001B000000000309CDCE265EF47FC1,,
00001B000000000309CD6DA65ED07FC1,35.689640154,139.704251353,0.0,1,00001B000000000309CD6D265EF3FFC1,00001B000000000309CD6DA65EF6FFC1,00001B000000000309CD6EA65EF57FC1,,
00001B000000000309CDCEA65ED07FC1,35.695044806,139.704253902,0.0,1,00001B000000000309CDCE265EF47FC1,00001B000000000309CDCEA65EF5FFC1,00001B000000000309CDD5265EF67FC1,,
00001B000000000309CDCB265ED07FC1,35.694848157,139.704316593,0.0,1,00001B000000000309CDC3265EF1FFC1,00001B000000000309CDCBA65EF4FFC1,00001B000000000309CDCBA65EF5FFC1,,
00001B000000000309CD70265ECB7FC1,35.68978046,139.704333082,0.0,1,00001B000000000309CD6EA65EF57FC1,00001B000000000309CD70265EF67FC1,,,
00001B000000000309CDCC265EC67FC1,35.694898983,139.704342823,0.0,1,00001B000000000309CDCBA65EF5FFC1,00001B000000000309CDCC265EF67FC1,,,
00001B000000000309CD70A65EC67FC1,35.689821653,139.704357078,0.0,1,00001B000000000309CD70265EF67FC1,00001B000000000309CD71A65EF77FC1,,,
00001B000000000309CDCCA65EC17FC1,35.69492708,139.704372632,0.0,1,00001B000000000309CDCC265EF67FC1,00001B000000000309CDCCA65F007FC1,00001B000000000309CDCD265EF6FFC1,,
00001B000000000309CDCEA65EBC7FC1,35.695042126,139.704389954,0.0,1,00001B000000000309CDCE265EF77FC1,00001B000000000309CDCEA65EF5FFC1,00001B000000000309CDD5265EF8FFC1,,
00001B000000000309CDCE265EB77FC1,35.695002524,139.704401548,0.0,1,00001B000000000309CDCD265EF6FFC1,00001B000000000309CDCDA65EFBFFC1,00001B000000000309CDCE265EF77FC1,,
00001B000000000309CE0BA65EC17FC1,35.698421378,139.704402335,0.0,1,00001B000000000309CE0B265EF37FC1,00001B000000000309CE0B265EFBFFC1,,,
00001B000000000309CD74265EC67FC1,35.690024668,139.704411673,0.0,1,00001B000000000309CD73A65EF7FFC1,00001B000000000309CD74265EF57FC1,00001B000000000309CD77A65EF9FFC1,,
00001B000000000309CD73265ECB7FC1,35.689951714,139.704432839,0.0,1,00001B000000000309CD71A65EF77FC1,00001B000000000309CD73265EF8FFC1,00001B000000000309CD73A65EF7FFC1,,
00001B000000000309CDDBA65ECB7FC1,35.695755818,139.704438696,0.0,1,00001B000000000309CDD5265EF67FC1,00001B000000000309CDDBA65EF7FFC1,,,
00001B000000000309CDDBA65EC67FC1,35.695764848,139.704440944,0.0,1,00001B000000000309CDDBA65EF7FFC1,00001B000000000309CDDC265EF87FC1,,,
00001B000000000309CDDCA65EAD7FC1,35.695829112,139.704456943,0.0,1,00001B000000000309CDDC265EF87FC1,00001B000000000309CDDCA65EF87FC1,,,
00001B000000000309CDDD265EB27FC1,35.695836328,139.704458739,0.0,1,00001B000000000309CDDCA65EF87FC1,00001B000000000309CDDFA65EF8FFC1,,,
00001B000000000309CD6DA65EB27FC1,35.689641267,139.704483535,0.0,1,00001B000000000309CD6DA65EF6FFC1,00001B000000000309CD6DA65EF97FC1,,,
00001B000000000309CE07265EAD7FC1,35.698183809,139.704486071,0.0,1,00001B000000000309CE07265EF57FC1,00001B000000000309CE07265EFC7FC1,,,
00001B000000000309CDE2265EC17FC1,35.696131171,139.704525764,0.0,1,00001B000000000309CDDFA65EF8FFC1,00001B000000000309CDE2265EF97FC1,,,
00001B000000000309CDE2A65EBC7FC1,35.696141139,139.704527645,0.0,1,00001B000000000309CDE2265EF97FC1,00001B000000000309CDE3265EF9FFC1,,,
00001B000000000309CDE3A65EBC7FC1,35.696205992,139.704539879,0.0,1,00001B000000000309CDE3265EF9FFC1,00001B000000000309CDE3A65EF9FFC1,,,
00001B000000000309CDE3A65EB77FC1,35.696213764,139.704541345,0.0,1,00001B000000000309CDE3A65EF9FFC1,00001B000000000309CDE7A65EFAFFC1,,,
00001B000000000309CD73265EB27FC1,35.689959321,139.704542724,0.0,1,00001B000000000309CD73265EF8FFC1,00001B000000000309CD73265EFAFFC1,,,
00001B000000000309CD6DA65EAD7FC1,35.689644524,139.704553758,0.0,1,00001B000000000309CD6DA65EF97FC1,00001B000000000309CD6DA65EFCFFC1,,,
00001B000000000309CDDBA65EAD7FC1,35.695774835,139.704581249,0.0,1,00001B000000000309CDD5265EF8FFC1,00001B000000000309CDDC265EFA7FC1,,,
00001B000000000309CDDC265EA87FC1,35.695790253,139.704584866,0.0,1,00001B000000000309CDDC265EFA7FC1,00001B000000000309CDDCA65EFAFFC1,,,
00001B000000000309CDDD265EA87FC1,35.695843248,139.704597298,0.0,1,00001B000000000309CDDCA65EFAFFC1,00001B000000000309CDDD265EFAFFC1,,,
00001B000000000309CDDD265FCEFFC1,35.695853435,139.704599688,0.0,1,00001B000000000309CDDD265EFAFFC1,00001B000000000309CDE2A65EFBFFC1,,,
00001B000000000309CDEB265FCB7FC1,35.696632072,139.704627594,0.0,1,00001B000000000309CDE7A65EFAFFC1,00001B000000000309CDEB265EFB7FC1,,,
00001B000000000309CDEBA65FC87FC1,35.696642842,139.704630092,0.0,1,00001B000000000309CDEB265EFB7FC1,00001B000000000309CDEC265EFB7FC1,,,
00001B000000000309CD73265EDFFFC1,35.689965891,139.70463761,0.0,1,00001B000000000309CD73265EFAFFC1,00001B000000000309CD73A65EFFFFC1,,,
00001B000000000309CDECA65EE37FC1,35.696712408,139.704646221,0.0,1,00001B000000000309CDEC265EFB7FC1,00001B000000000309CDECA65EFBFFC1,,,
00001B000000000309CDECA65ED57FC1,35.696721897,139.704648422,0.0,1,00001B000000000309CDECA65EFBFFC1,00001B000000000309CDEEA65EFC7FC1,,,
00001B000000000309CDF0265ED57FC1,35.696899389,139.704687734,0.0,1,00001B000000000309CDEEA65EFC7FC1,00001B000000000309CDF0265EFDFFC1,00001B000000000309CDF1A65EFCFFC1,,
00001B000000000309CDF3265ED57FC1,35.697067461,139.704725032,0.0,1,00001B000000000309CDF1A65EFCFFC1,00001B000000000309CDF3265EFD7FC1,,,
00001B000000000309CDE7A65EDAFFC1,35.696425842,139.70472554,0.0,1,00001B000000000309CDE2A65EFBFFC1,00001B000000000309CDE7A65EFD7FC1,,,
00001B000000000309CDE7A65EDCFFC1,35.696431871,139.704726866,0.0,1,00001B000000000309CDE7A65EFD7FC1,00001B000000000309CDE8265EFD7FC1,,,
00001B000000000309CDF3265EDEFFC1,35.697078534,139.704727489,0.0,1,00001B000000000309CDF3265EFD7FC1,00001B000000000309CDF4265EFD7FC1,,,
00001B000000000309CDE8A65EDB7FC1,35.696488017,139.704740751,0.0,1,00001B000000000309CDE8265EFD7FC1,00001B000000000309CDE8A65EFD7FC1,,,
00001B000000000309CDE8A65EDCFFC1,35.696495119,139.704742315,0.0,1,00001B000000000309CDE8A65EFD7FC1,00001B000000000309CDEC265EFE7FC1,,,
00001B000000000309CDF5A65EDBFFC1,35.697195767,139.704754453,0.0,1,00001B000000000309CDF4265EFD7FC1,00001B000000000309CDF5265EFEFFC1,00001B000000000309CDFAA65EFEFFC1,,
00001B000000000309CDEFA65FC3FFC1,35.696880011,139.704827104,0.0,1,00001B000000000309CDEC265EFE7FC1,00001B000000000309CDEFA65EFF7FC2,00001B000000000309CDF0265EFDFFC1,,
00001B000000000309CDEFA65FC37FC1,35.696878594,139.704841139,0.0,1,00001B000000000309CDEFA65EFF7FC1,00001B000000000309CDEFA65EFF7FC2,,,
00001B000000000309CDF0265FC2FFC1,35.696890221,139.704843778,0.0,1,00001B000000000309CDEFA65EFF7FC1,00001B000000000309CDF1A65EFFFFC1,,,
00001B000000000309CE06A65FC37FC1,35.698149941,139.704857548,0.0,1,00001B000000000309CE05A65F007FC1,00001B000000000309CE07265EFC7FC1,00001B000000000309CE08A65EFFFFC1,,
00001B000000000309CDF5265FC4FFC1,35.69717913,139.704874955,0.0,1,00001B000000000309CDF5265EFEFFC1,00001B000000000309CDF5265EFFFFC1,,,
00001B000000000309CDF3A65FC5FFC1,35.697101497,139.704875427,0.0,1,00001B000000000309CDF3A65EFFFFC1,00001B000000000309CDF4A65EFFFFC1,,,
00001B000000000309CD6DA65FC87FC1,35.689645266,139.704878182,0.0,1,00001B000000000309CD6D265F03FFC1,00001B000000000309CD6DA65EFCFFC1,,,
00001B000000000309CDFF265FC97FC1,35.697749142,139.704881731,0.0,1,00001B000000000309CDFAA65EFEFFC1,00001B000000000309CDFFA65EFFFFC1,,,
00001B000000000309CDF3265FC77FC1,35.697080046,139.704886864,0.0,1,00001B000000000309CDF1A65EFFFFC1,00001B000000000309CDF3A65EFFFFC1,,,
00001B000000000309CDF5265EC67FC1,35.697176823,139.704891669,0.0,1,00001B000000000309CDF4A65EFFFFC1,00001B000000000309CDF5265EFFFFC1,00001B000000000309CDF8265F00FFC1,,
00001B000000000309CE00265EAD7FC1,35.697800308,139.7048935,0.0,1,00001B000000000309CDFFA65EFFFFC1,00001B000000000309CE02A65F00FFC1,,,
00001B000000000309CE0AA65EB77FC1,35.698384942,139.704896496,0.0,1,00001B000000000309CE08A65EFFFFC1,00001B000000000309CE0AA65F01FFC1,00001B000000000309CE0B265EFBFFC1,,
00001B000000000309CDCDA65EB77FC1,35.694993058,139.704921024,0.0,1,00001B000000000309CDCDA65EFBFFC1,00001B000000000309CDCDA65F01FFC1,,,
00001B000000000309CE05265EB77FC1,35.698068386,139.704955159,0.0,1,00001B000000000309CE02A65F00FFC1,00001B000000000309CE05265F027FC1,00001B000000000309CE05A65F007FC1,,
00001B000000000309CDFAA65EC17FC1,35.697494234,139.704960109,0.0,1,00001B000000000309CDF8265F00FFC1,00001B000000000309CDFB265F017FC1,,,
00001B000000000309CDFB265EC17FC1,35.697508357,139.704963069,0.0,1,00001B000000000309CDFB265F017FC1,00001B000000000309CDFBA65F017FC1,,,
00001B000000000309CDFC265EC67FC1,35.697564482,139.704974832,0.0,1,00001B000000000309CDFBA65F017FC1,00001B000000000309CDFC265F01FFC1,,,
00001B000000000309CDFC265ECB7FC1,35.69757176,139.704976358,0.0,1,00001B000000000309CDFC265F01FFC1,00001B000000000309CE00A65F02FFC1,,,
00001B000000000309CDCDA65ECB7FC1,35.694990478,139.705062587,0.0,1,00001B000000000309CDCDA65F01FFC1,00001B000000000309CDCDA65F067FC1,,,
00001B000000000309CE04A65ED07FC1,35.698055041,139.705083255,0.0,1,00001B000000000309CE00A65F02FFC1,00001B000000000309CE05265F027FC1,00001B000000000309CE05A65F047FC1,,
00001B000000000309CE0AA65ED07FC1,35.698366062,139.705084373,0.0,1,00001B000000000309CE0AA65F01FFC1,00001B000000000309CE0AA65F047FC1,,,
00001B000000000309CD74265FD27FC1,35.689999674,139.705125602,0.0,1,00001B000000000309CD73A65EFFFFC1,00001B000000000309CD74265F04FFC1,,,
00001B000000000309CE0A265FCCFFC1,35.698358528,139.705157083,0.0,1,00001B000000000309CE0A265F057FC1,00001B000000000309CE0AA65F047FC1,,,
00001B000000000309CD74265FC87FC1,35.690008177,139.705160543,0.0,1,00001B000000000309CD74265F04FFC1,00001B000000000309CD74265F057FC1,,,
00001B000000000309CE06265FC3FFC1,35.698111551,139.705178751,0.0,1,00001B000000000309CE05A65F047FC1,00001B000000000309CE05A65F087FC1,00001B000000000309CE08265F05FFC1,,
00001B000000000309CD74265FC07FC1,35.690017879,139.705200411,0.0,1,00001B000000000309CD74265F057FC1,00001B000000000309CD74265F07FFC1,,,
00001B000000000309CE0A265FBDFFC1,35.69834773,139.70522547,0.0,1,00001B000000000309CE08265F05FFC1,00001B000000000309CE08265F177FC1,00001B000000000309CE0A265F057FC1,,
00001B000000000309CD6CA65FC77FC1,35.689590891,139.705326275,0.0,1,00001B000000000309CD6BA65F0A7FC1,00001B000000000309CD6D265F03FFC1,,,
00001B000000000309CDCDA65FC9FFC1,35.694983898,139.705423556,0.0,1,00001B000000000309CDCD265F09FFC1,00001B000000000309CDCDA65F067FC1,00001B000000000309CDCDA65F0A7FC1,,
00001B000000000309CDCC265FCD7FC1,35.694913317,139.705427614,0.0,1,00001B000000000309CDCC265F09FFC1,00001B000000000309CDCCA65F007FC1,00001B000000000309CDCD265F09FFC1,,
00001B000000000309CDCB265FD17FC1,35.694841489,139.705441879,0.0,1,00001B000000000309CDCAA65F08FFC1,00001B000000000309CDCAA65F0A7FC1,00001B000000000309CDCBA65F0A7FC1,,
00001B000000000309CD74A65EA87FC1,35.690035334,139.705443797,0.0,1,00001B000000000309CD71265F107FC1,00001B000000000309CD74265F07FFC1,,,
00001B000000000309CDCC265EA87FC1,35.694911441,139.705457145,0.0,1,00001B000000000309CDCBA65F0A7FC1,00001B000000000309CDCC265F09FFC1,,,
00001B000000000309CDCDA65EAD7FC1,35.694982286,139.70547048,0.0,1,00001B000000000309CDCDA65F0A7FC1,00001B000000000309CDCDA65F0AFFC1,,,
00001B000000000309CDCDA65EB27FC1,35.69499733,139.705488583,0.0,1,00001B000000000309CDCDA65F0AFFC1,00001B000000000309CDCDA65F0B7FC1,,,
00001B000000000309CDCAA65EB77FC1,35.694824855,139.705499207,0.0,1,00001B000000000309CDCAA65F0A7FC1,00001B000000000309CDCAA65F0B7FC1,,,
00001B000000000309CE05265EBC7FC1,35.698067693,139.70551376,0.0,1,00001B000000000309CE05265F0BFFC1,00001B000000000309CE05A65F087FC1,,,
00001B000000000309CDCD265EBC7FC1,35.694950168,139.70554362,0.0,1,00001B000000000309CDCCA65F0C7FC1,00001B000000000309CDCD265F0BFFC1,,,
00001B000000000309CDCAA65EC17FC1,35.694818526,139.705543861,0.0,1,00001B000000000309CDCA265F0EFFC1,00001B000000000309CDCAA65F0B7FC1,00001B000000000309CDCBA65F0C7FC1,,
00001B000000000309CDCDA65EBC7FC1,35.694984519,139.705552044,0.0,1,00001B000000000309CDCD265F0BFFC1,00001B000000000309CDCDA65F0B7FC1,,,
00001B000000000309CE05265FC77FC1,35.698057608,139.70559079,0.0,1,00001B000000000309CE04265F117FC1,00001B000000000309CE05265F0BFFC1,,,
00001B000000000309CD6B265FC9FFC1,35.689520225,139.705593875,0.0,1,00001B000000000309CD6A265F0F7FC1,00001B000000000309CD6BA65F0A7FC1,,,
00001B000000000309CDCCA65FCE7FC1,35.694936036,139.705605825,0.0,1,00001B000000000309CDCBA65F0C7FC1,00001B000000000309CDCC265F0F7FC1,00001B000000000309CDCCA65F0C7FC1,,
00001B000000000309CDA4265EA87FC1,35.692676348,139.705831588,0.0,1,00001B000000000309CDA3A65F0FFFC1,00001B000000000309CDA3A65F12FFC1,00001B000000000309CDA6265F127FC1,,
00001B000000000309CDCBA65EAD7FC1,35.694879844,139.705853162,0.0,1,00001B000000000309CDCBA65F13FFC1,00001B000000000309CDCC265F0F7FC1,,,
00001B000000000309CD69265EB27FC1,35.689394754,139.705883438,0.0,1,00001B000000000309CD67A65F14FFC1,00001B000000000309CD6A265F0F7FC1,,,
00001B000000000309CDC9A65EB77FC1,35.694768992,139.705893373,0.0,1,00001B000000000309CDCA265F0EFFC1,00001B000000000309CDCA265F18FFC1,,,
00001B000000000309CDA8265FC97FC1,35.692891693,139.705952788,0.0,1,00001B000000000309CDA6265F127FC1,00001B000000000309CDA8A65F137FC1,,,
00001B000000000309CDA9265F52FFC1,35.692950757,139.705989237,0.0,1,00001B000000000309CDA8A65F137FC1,00001B000000000309CDAB265F157FC1,,,
00001B000000000309CDA3265F367FC1,35.69261454,139.706023606,0.0,1,00001B000000000309CDA2265F14FFC1,00001B000000000309CDA3A65F12FFC1,00001B000000000309CDA5265F15FFC1,,
00001B000000000309CDA1A65F34FFC1,35.692542151,139.70605447,0.0,1,00001B000000000309CDA0A65F197FC1,00001B000000000309CDA1A65F14FFC2,00001B000000000309CDA2265F14FFC1,,
00001B000000000309CDAD265F32FFC1,35.693188348,139.706104158,0.0,3,00001B000000000309CDAD265F167FC1,,,,
00001B000000000309CE03A65F2EFFC1,35.697988678,139.706117284,0.0,1,00001B000000000309CE03A65F16FFC1,00001B000000000309CE04265F117FC1,,,
00001B000000000309CDCC265F2BFFC1,35.6948945,139.706123237,0.0,1,00001B000000000309CDCBA65F13FFC1,00001B000000000309CDCC265F16FFC1,,,
00001B000000000309CDAD265F3DFFC1,35.693184083,139.706129891,0.0,2,00001B000000000309CDAB265F157FC1,00001B000000000309CDAD265F167FC1,00001B000000000309CDB0265F187FC1,,
00001B000000000309CD6DA65F41FFC1,35.689641606,139.706157538,0.0,1,00001B000000000309CD6D265F18FFC1,00001B000000000309CD71265F107FC1,,,
00001B000000000309CDA7265F4E7FC1,35.692849158,139.706161639,0.0,1,00001B000000000309CDA5265F15FFC1,00001B000000000309CDA7A65F177FC1,,,
00001B000000000309CD66265F5AFFC1,35.689233589,139.706181731,0.0,1,00001B000000000309CD66265F1AFFC1,00001B000000000309CD67A65F14FFC1,,,
00001B000000000309CDB8265F617FC1,35.693784782,139.706184639,0.0,3,00001B000000000309CDB8265F177FC1,,,,
00001B000000000309CDCC265ECB7FC1,35.694898169,139.706190849,0.0,1,00001B000000000309CDCC265F16FFC1,00001B000000000309CDCC265F1BFFC1,,,
00001B000000000309CDB8A65EC17FC1,35.693809582,139.70619331,0.0,3,00001B000000000309CDB8265F177FC1,00001B000000000309CDB8265F19FFC1,,,
00001B000000000309CE03A65EC17FC1,35.697977307,139.706204132,0.0,1,00001B000000000309CE02A65F1E7FC1,00001B000000000309CE03A65F16FFC1,,,
00001B000000000309CDA8A65EC67FC1,35.692922987,139.706205075,0.0,1,00001B000000000309CDA7A65F177FC1,00001B000000000309CDAD265F1A7FC1,,,
00001B000000000309CDB3265ECB7FC1,35.693499748,139.706320182,0.0,1,00001B000000000309CDB0265F187FC1,00001B000000000309CDB2265F1B7FC1,00001B000000000309CDB5265F1AFFC1,,
00001B000000000309CD6CA65ED07FC2,35.689599853,139.706366917,0.0,1,00001B000000000309CD6C265F1B7FC1,00001B000000000309CD6D265F18FFC1,00001B000000000309CD6FA65F1C7FC1,,
00001B000000000309CDB7A65EC17FC1,35.693760816,139.706448096,0.0,2,00001B000000000309CDB5265F1AFFC1,00001B000000000309CDB8265F19FFC1,00001B000000000309CDB9265F1C7FC1,,
00001B000000000309CD6BA65EBC7FC1,35.689543929,139.706450658,0.0,1,00001B000000000309CD6B265F1CFFC1,00001B000000000309CD6C265F1B7FC1,,,
00001B000000000309CDBA265EBC7FC1,35.693911086,139.70649611,0.0,1,00001B000000000309CDB9265F1C7FC1,00001B000000000309CDC2265F1EFFC1,,,
