link_id,start_id,end_id,distance,rt_struct,route_type,direction,width,vtcl_slope,lev_diff,tfc_signal,tfc_s_type,brail_tile,elevator,roof
00001B000000000309CBB4A65EDBFFC2,00001B000000000309CBB4265EDD7FC1,00001B000000000309CBB5265EDAFFC1,16.7,6,1,1,2,1,1,1,1,1,1,1
00001B000000000309CBB5265ED57FC3,00001B000000000309CBB5265ED57FC1,00001B000000000309CBB5A65EDA7FC4,4.6,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CBB5265ED57FC4,00001B000000000309CBB5265ED57FC1,00001B000000000309CBB5265ED57FC2,1.4,6,6,1,2,3,2,1,1,1,1,1
00001B000000000309CBB5265ED57FC5,00001B000000000309CBB5A65EDA7FC5,00001B000000000309CBB5265ED57FC2,3.6,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CBB5A65EDA7FC7,00001B000000000309CBB5A65EDA7FC5,00001B000000000309CBB6265EDA7FC2,5.5,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBB6A65EDAFFC2,00001B000000000309CBB6265EDA7FC2,00001B000000000309CBB7265EDB7FC2,6.7,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBB7A65EDBFFC2,00001B000000000309CBB7265EDB7FC2,00001B000000000309CBB8265EDCFFC2,11.6,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBB8A65EDD7FC4,00001B000000000309CBB8265EDCFFC2,00001B000000000309CBB8A65EDD7FC3,3.1,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBB5265EDF7FC2,00001B000000000309CBB4A65EDEFFC5,00001B000000000309CBB5A65EDFFFC2,7.1,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBB6265EDFFFC2,00001B000000000309CBB6A65EDFFFC2,00001B000000000309CBB5A65EDFFFC2,5.0,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBBAA65EE37FC2,00001B000000000309CBBEA65EE67FC1,00001B000000000309CBB6A65EDFFFC2,61.6,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBBF265EE6FFC2,00001B000000000309CBBEA65EE67FC1,00001B000000000309CBBFA65EE77FC2,5.8,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBC0265EE7FFC2,00001B000000000309CBBFA65EE77FC2,00001B000000000309CBC0A65EE87FC2,8.9,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBBE265EE1FFC1,00001B000000000309CBC3A65EE67FC1,00001B000000000309CBB8A65EDD7FC3,81.7,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBC4265EE6FFC5,00001B000000000309CBC4265EE67FC2,00001B000000000309CBC4265EE6FFC4,2.3,1,1,1,4,3,2,1,1,1,1,1
00001B000000000309CBC1A65EE8FFC2,00001B000000000309CBC1265EE87FC1,00001B000000000309CBC2A65EE97FC5,10.4,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBC2A65EE97FC6,00001B000000000309CBC2A65EE97FC4,00001B000000000309CBC2A65EE97FC5,2.4,1,1,1,4,2,2,1,1,1,1,1
00001B000000000309CBC3265EE7FFC2,00001B000000000309CBC4265EE6FFC4,00001B000000000309CBC2A65EE97FC4,13.2,3,1,1,4,1,1,3,1,1,1,1
00001B000000000309CBC4265EE6FFC6,00001B000000000309CBC4265EE67FC2,00001B000000000309CBC4A65EE6FFC2,3.1,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBC5265EE77FC2,00001B000000000309CBC5A65EE7FFC3,00001B000000000309CBC4A65EE6FFC2,7.9,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBC5A65EE7FFC4,00001B000000000309CBC5A65EE7FFC3,00001B000000000309CBC6265EE7FFC2,2.5,1,1,1,3,2,1,1,1,1,1,1
00001B000000000309CBC3A65EEA7FC2,00001B000000000309CBC4265EEAFFC2,00001B000000000309CBC2A65EE97FC5,14.0,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBC4A65EEB7FC2,00001B000000000309CBC5265EEBFFC2,00001B000000000309CBC4265EEAFFC2,7.5,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBCBA65EEC7FC2,00001B000000000309CBC6265EE7FFC2,00001B000000000309CBD0265EF0FFC1,83.6,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBCB265EF0FFC1,00001B000000000309CBC6265EECFFC1,00001B000000000309CBD0265EF47FC1,73.8,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBD0265EF1FFC1,00001B000000000309CBD0265EF2FFC1,00001B000000000309CBD0265EF0FFC1,17.2,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBD0265EF57FC2,00001B000000000309CBD0265EF47FC1,00001B000000000309CBD0265EF5FFC1,13.2,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBD0265EF2FFC3,00001B000000000309CBD0265EF2FFC1,00001B000000000309CBD0265EF2FFC2,2.4,1,1,1,4,3,1,1,1,1,1,1
00001B000000000309CBD0265EF57FC3,00001B000000000309CBD0265EF57FC1,00001B000000000309CBD0265EF5FFC1,2.8,1,1,1,4,2,1,1,1,1,1,1
00001B000000000309CBD0265EF47FC2,00001B000000000309CBD0265EF2FFC2,00001B000000000309CBD0265EF57FC1,12.9,3,1,1,4,1,1,3,1,1,1,1
00001B000000000309CBD5265EF3FFC1,00001B000000000309CBD0265EF2FFC1,00001B000000000309CBD5265EF4FFC1,26.0,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBD5265EF57FC1,00001B000000000309CBD5265EF4FFC1,00001B000000000309CBD5265EF67FC1,12.6,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBDA265EFBFFC1,00001B000000000309CBE4265F027FC2,00001B000000000309CBD0265EF5FFC1,125.9,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBDF265EFA7FC1,00001B000000000309CBE4265EFEFFC1,00001B000000000309CBD5265EF67FC1,88.1,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBE4265EFF7FC2,00001B000000000309CBE4265EFFFFC1,00001B000000000309CBE4265EFEFFC1,8.1,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBE4265F027FC3,00001B000000000309CBE4265F027FC2,00001B000000000309CBE4265F02FFC1,4.8,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBE9265F06FFC2,00001B000000000309CBE4265F04FFC1,00001B000000000309CBE9265F087FC1,37.9,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBE9265F027FC1,00001B000000000309CBE4265EFFFFC2,00001B000000000309CBEE265F04FFC1,52.0,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CB82265E8C7FC2,00001B000000000309CB82A65E8C7FC1,00001B000000000309CB81265E8C7FC1,9.3,3,1,1,3,1,1,1,1,1,1,1
00001B000000000309CC14265F197FC1,00001B000000000309CC17265F137FC2,00001B000000000309CC10A65F1F7FC2,75.6,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBBEA65EA87FC1,00001B000000000309CBBE265EA87FC2,00001B000000000309CBBF265EA87FC1,7.0,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CC03A65EDD7FC2,00001B000000000309CC06265EDCFFC3,00001B000000000309CBFD265EDD7FC1,29.1,3,1,1,4,1,1,4,1,1,1,1
00001B000000000309CC06265EDCFFC4,00001B000000000309CC06265EDCFFC3,00001B000000000309CC06A65EDC7FC2,5.4,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBA1265E52FFC2,00001B000000000309CBA0A65E52FFC2,00001B000000000309CBA2265E527FC2,8.2,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBA9A65E727FC2,00001B000000000309CBA9265E717FC2,00001B000000000309CBA9A65E72FFC2,9.1,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBB2265E467FC2,00001B000000000309CBB1A65E46FFC3,00001B000000000309CBB2A65E467FC2,8.3,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBBF265E3CFFC2,00001B000000000309CBC0265E3CFFC2,00001B000000000309CBBEA65E3D7FC2,9.1,4,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBE9265E46FFC4,00001B000000000309CBE9265E46FFC2,00001B000000000309CBE9265E46FFC3,5.7,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBB8A65E9EFFC2,00001B000000000309CBB8265E9DFFC2,00001B000000000309CBB9265E9F7FC2,9.7,4,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBCD265EB27FC2,00001B000000000309CBCCA65EB27FC1,00001B000000000309CBCDA65EB27FC1,9.9,2,1,1,3,1,1,1,1,1,1,1
00001B000000000309CBE9265E8DFFC1,00001B000000000309CBE9265E8D7FC1,00001B000000000309CBE9265E8EFFC1,8.2,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CBEE265EB27FC2,00001B000000000309CBEE265EAD7FC2,00001B000000000309CBEE265EB27FC1,10.6,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CBE9265ECB7FC3,00001B000000000309CBE9265ECB7FC1,00001B000000000309CBE9265ECB7FC2,17.6,1,1,1,3,2,1,1,1,1,1,1
00001B000000000309CBB7265EC17FC2,00001B000000000309CBB6265EC17FC1,00001B000000000309CBB7A65EC17FC1,9.9,1,1,1,2,2,1,1,1,2,1,1
00001B000000000309CBB5A65EC17FC2,00001B000000000309CBB6265EC17FC1,00001B000000000309CBB5265EC17FC3,6.6,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB38265EDF7FC1,00001B000000000309CB38A65EE2FFC1,00001B000000000309CB37A65EDB7FC1,40.3,6,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB43A65EDC7FC1,00001B000000000309CB48265ED57FC1,00001B000000000309CB3EA65EDEFFC1,62.2,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB3A265EEE7FC1,00001B000000000309CB3AA65EF27FC1,00001B000000000309CB39A65EE9FFC1,45.0,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB34A65EDC7FC1,00001B000000000309CB37A65ED57FC1,00001B000000000309CB31A65EDEFFC1,43.3,6,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB48265EB27FC1,00001B000000000309CB4B265EB27FC1,00001B000000000309CB44A65EAD7FC1,40.9,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB3F265EAD7FC1,00001B000000000309CB40A65EAD7FC1,00001B000000000309CB3DA65EB27FC1,21.0,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB3CA65EB27FC1,00001B000000000309CB3DA65EB27FC1,00001B000000000309CB3C265EB27FC1,12.2,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB3C265EB27FC2,00001B000000000309CB3C265EB27FC1,00001B000000000309CB3C265EB77FC1,25.5,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB3AA65EB77FC1,00001B000000000309CB3C265EB77FC1,00001B000000000309CB39265EB77FC1,22.5,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB37265EBC7FC1,00001B000000000309CB39265EB77FC1,00001B000000000309CB35A65EBC7FC1,25.3,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB34A65EBC7FC1,00001B000000000309CB35A65EBC7FC1,00001B000000000309CB33A65EBC7FC1,13.4,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB30265EAD7FC1,00001B000000000309CB31A65EAD7FC1,00001B000000000309CB2EA65EB27FC1,22.4,1,1,1,3,1,1,1,1,2,1,1
00001B000000000309CB2B265EB27FC1,00001B000000000309CB29A65EB27FC1,00001B000000000309CB2CA65EB27FC1,18.9,99,99,99,99,99,99,99,99,99,99,99
00001B000000000309CB2DA65EB27FC1,00001B000000000309CB2CA65EB27FC1,00001B000000000309CB2EA65EB27FC1,13.6,99,99,99,99,99,99,99,99,99,99,99
00001B000000000309CB28265EB27FC1,00001B000000000309CB2A265EAD7FC1,00001B000000000309CB26265EB27FC1,24.4,6,1,1,3,3,1,1,1,1,1,1
00001B000000000309CB25265EB77FC1,00001B000000000309CB24265EB77FC1,00001B000000000309CB25A65EBC7FC1,25.4,6,1,1,3,3,1,1,1,1,1,1
00001B000000000309CB24A65EA17FC1,00001B000000000309CB26265EA67FC1,00001B000000000309CB23265E9CFFC1,51.0,1,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB1B265E91FFC1,00001B000000000309CB1EA65E907FC1,00001B000000000309CB17265E937FC1,47.4,6,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB0AA65E637FC1,00001B000000000309CB08A65E5BFFC1,00001B000000000309CB0C265E6AFFC1,79.5,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB22A65E5AFFC1,00001B000000000309CB1E265E587FC1,00001B000000000309CB26A65E5DFFC1,59.3,1,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB2E265E657FC1,00001B000000000309CB2D265E667FC1,00001B000000000309CB2EA65E647FC2,11.5,3,1,1,4,1,1,4,1,1,1,1
00001B000000000309CB28265E60FFC1,00001B000000000309CB27265E61FFC1,00001B000000000309CB29265E5F7FC1,17.1,3,1,1,4,1,1,4,1,1,1,1
00001B000000000309CB12265E637FC1,00001B000000000309CB10265E5A7FC2,00001B000000000309CB14A65E6C7FC1,94.6,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB1A265E817FC1,00001B000000000309CB19265E7D7FC1,00001B000000000309CB1BA65E857FC1,42.2,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB41265ED07FC2,00001B000000000309CB41A65ED07FC1,00001B000000000309CB40265ECB7FC1,25.5,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB2D265ECB7FC1,00001B000000000309CB2B265EC67FC1,00001B000000000309CB2FA65ED57FC1,65.6,1,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB2E265EE3FFC1,00001B000000000309CB2FA65EE1FFC1,00001B000000000309CB2CA65EE5FFC1,27.2,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB43A65EFB7FC1,00001B000000000309CB40A65EF8FFC1,00001B000000000309CB46265EFD7FC1,42.0,1,1,1,3,2,1,1,1,2,1,1
00001B000000000309CB49A65F00FFC1,00001B000000000309CB46265EFD7FC1,00001B000000000309CB4D265F03FFC1,53.3,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB41A65EFF7FC1,00001B000000000309CB41A65EFFFFC1,00001B000000000309CB41265EFF7FC1,5.4,6,6,1,2,2,2,1,1,1,1,2
00001B000000000309CB4DA65F0B7FC1,00001B000000000309CB49A65F077FC1,00001B000000000309CB51A65F0EFFC1,60.0,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB52A65F0FFFC1,00001B000000000309CB51A65F0EFFC1,00001B000000000309CB53A65F10FFC1,15.5,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB24A65E39FFC1,00001B000000000309CB25265E39FFC1,00001B000000000309CB24A65E397FC1,5.1,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB24A65E37FFC1,00001B000000000309CB24A65E397FC1,00001B000000000309CB24A65E36FFC1,12.0,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB24265E35FFC1,00001B000000000309CB24A65E36FFC1,00001B000000000309CB24265E34FFC2,9.2,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB22265E3B7FC1,00001B000000000309CB25265E39FFC1,00001B000000000309CB1FA65E3C7FC1,35.6,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB1FA65E3F7FC1,00001B000000000309CB1FA65E3C7FC1,00001B000000000309CB1FA65E427FC1,29.5,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB1BA65E477FC1,00001B000000000309CB1C265E47FFC1,00001B000000000309CB1B265E46FFC1,8.8,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB1AA65E47FFC1,00001B000000000309CB1B265E46FFC1,00001B000000000309CB1A265E487FC1,8.5,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB19265E4A7FC1,00001B000000000309CB1A265E487FC1,00001B000000000309CB18265E4CFFC1,25.1,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB20A65E437FC1,00001B000000000309CB1FA65E427FC1,00001B000000000309CB21A65E44FFC1,19.7,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB22265E457FC1,00001B000000000309CB21A65E44FFC1,00001B000000000309CB22265E45FFC1,5.7,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB23265E477FC1,00001B000000000309CB22265E45FFC1,00001B000000000309CB23A65E48FFC1,16.8,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB24265E4BFFC1,00001B000000000309CB23A65E48FFC1,00001B000000000309CB25265E4E7FC1,30.7,2,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB07265E38FFC1,00001B000000000309CB02A65E3E7FC1,00001B000000000309CB0BA65E337FC1,79.6,2,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB08265E43FFC1,00001B000000000309CB05265E417FC1,00001B000000000309CB0B265E467FC1,42.6,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB0DA65E49FFC1,00001B000000000309CB0B265E467FC1,00001B000000000309CB10265E4D7FC1,48.9,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB21265E6EFFC1,00001B000000000309CB24265E6BFFC1,00001B000000000309CB1E265E71FFC1,48.2,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB17A65E747FC1,00001B000000000309CB16A65E747FC1,00001B000000000309CB18A65E747FC1,11.0,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB1A265E727FC1,00001B000000000309CB18A65E747FC1,00001B000000000309CB1BA65E70FFC1,26.8,1,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB33A65E9BFFC1,00001B000000000309CB35A65E97FFC1,00001B000000000309CB31265E9FFFC1,47.7,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB28A65EA5FFC1,00001B000000000309CB26265EA6FFC1,00001B000000000309CB2AA65EA4FFC1,27.8,1,1,1,3,3,1,1,1,1,1,1
00001B000000000309CB33A65EA87FC1,00001B000000000309CB32265EA3FFC1,00001B000000000309CB35265EA87FC1,49.3,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CB35265EAD7FC1,00001B000000000309CB35265EA87FC1,00001B000000000309CB35A65EAD7FC1,4.7,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CB30265EA37FC1,00001B000000000309CB2FA65EA2FFC1,00001B000000000309CB30A65EA3FFC1,6.7,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB32A65EA87FC1,00001B000000000309CB30A65EA3FFC1,00001B000000000309CB34265EAD7FC1,58.8,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CAEE265E387FC1,00001B000000000309CAEB265E347FC2,00001B000000000309CAF1265E3BFFC1,52.7,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF1265E3C7FC1,00001B000000000309CAF1265E3BFFC1,00001B000000000309CAF1A65E3CFFC1,6.0,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF4A65E3F7FC1,00001B000000000309CAF1A65E3CFFC1,00001B000000000309CAF7A65E41FFC1,44.3,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF8265E41FFC1,00001B000000000309CAF7A65E41FFC1,00001B000000000309CAF8A65E427FC1,5.6,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF3A65E2E7FC1,00001B000000000309CAF4265E2BFFC1,00001B000000000309CAF3265E30FFC1,25.9,1,1,1,3,1,1,1,1,2,1,1
00001B000000000309CAF2A65E2CFFC1,00001B000000000309CAF4265E2BFFC1,00001B000000000309CAF1265E2E7FC1,21.4,1,1,1,2,1,1,1,1,2,1,1
00001B000000000309CAE8A65E2D7FC1,00001B000000000309CAE9A65E2CFFC1,00001B000000000309CAE8265E2E7FC1,10.9,3,1,1,4,1,1,4,1,1,1,1
00001B000000000309CAF5A65E2AFFC1,00001B000000000309CAF6A65E2A7FC1,00001B000000000309CAF4A65E2B7FC1,11.5,3,1,1,3,1,1,4,1,1,1,1
00001B000000000309CAF6265E2C7FC1,00001B000000000309CAF7265E29FFC1,00001B000000000309CAF5A65E2E7FC1,24.5,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF5265E307FC1,00001B000000000309CAF5A65E2E7FC1,00001B000000000309CAF5265E31FFC1,17.3,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CAF8A65E37FFC1,00001B000000000309CAF5A65E34FFC1,00001B000000000309CAFC265E3A7FC1,46.7,1,1,1,3,1,1,1,1,2,1,1
00001B000000000309CB3E265E8CFFC1,00001B000000000309CB40A65E8B7FC1,00001B000000000309CB3C265E8E7FC1,33.0,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB47265E88FFC2,00001B000000000309CB47A65E88FFC1,00001B000000000309CB47265E88FFC1,2.8,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB44265E8AFFC1,00001B000000000309CB47265E88FFC1,00001B000000000309CB41265E8CFFC1,42.2,1,1,1,2,1,1,1,1,1,1,1
00001B000000000309CB39A65E927FC1,00001B000000000309CB3BA65E907FC1,00001B000000000309CB37A65E947FC1,31.6,1,1,1,3,1,1,1,1,1,1,1
00001B000000000309CB37265E92FFC1,00001B000000000309CB37A65E947FC1,00001B000000000309CB36265E917FC1,18.9,3,1,1,4,1,1,1,1,1,1,2
00001B000000000309CB3F265E94FFC1,00001B000000000309CB3CA65E8FFFC1,00001B000000000309CB41A65E99FFC1,60.2,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB42265E9C7FC1,00001B000000000309CB41A65E99FFC1,00001B000000000309CB43265E9EFFC1,27.5,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB44265EA27FC1,00001B000000000309CB43265E9EFFC1,00001B000000000309CB45265EA5FFC1,37.9,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB45265EA7FFC1,00001B000000000309CB45265EA5FFC1,00001B000000000309CB45A65EA87FC1,16.3,2,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB2CA65E7C7FC1,00001B000000000309CB2BA65E78FFC1,00001B000000000309CB2DA65E7FFFC1,39.1,2,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB2EA65E84FFC1,00001B000000000309CB2DA65E7FFFC1,00001B000000000309CB30265E89FFC1,52.3,2,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB31A65E8DFFC1,00001B000000000309CB30265E89FFC1,00001B000000000309CB32A65E927FC1,44.5,2,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB4FA65F067FC1,00001B000000000309CB4E265F04FFC1,00001B000000000309CB51A65F07FFC1,24.9,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB46265F047FC1,00001B000000000309CB44265F027FC1,00001B000000000309CB48265F05FFC1,31.8,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB49265F06FFC1,00001B000000000309CB48265F05FFC1,00001B000000000309CB49A65F077FC1,11.7,3,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB4DA65F047FC1,00001B000000000309CB4D265F03FFC1,00001B000000000309CB4E265F04FFC1,7.8,3,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB41265EFFFFC1,00001B000000000309CB40265EFEFFC1,00001B000000000309CB42A65F00FFC2,17.2,1,1,1,4,2,1,1,1,2,1,1
00001B000000000309CB3D265F00FFC1,00001B000000000309CB3C265F017FC1,00001B000000000309CB3E265F007FC1,13.9,1,1,1,4,2,1,1,1,1,1,1
00001B000000000309CB3C265F02FFC1,00001B000000000309CB3C265F047FC1,00001B000000000309CB3C265F017FC1,15.4,1,1,1,4,3,1,1,1,1,1,1
00001B000000000309CB44265F01FFC1,00001B000000000309CB44265F027FC1,00001B000000000309CB43A65F017FC1,4.6,1,1,1,4,1,1,1,1,2,1,1
00001B000000000309CB43265F01FFC1,00001B000000000309CB42A65F00FFC2,00001B000000000309CB44265F027FC1,12.8,1,1,1,3,2,1,1,1,2,1,1
00001B000000000309CB42265EFD7FC1,00001B000000000309CB41265EFF7FC1,00001B000000000309CB43265EFBFFC1,21.2,6,1,1,4,1,1,1,1,1,1,2
00001B000000000309CB42A65EFB7FC1,00001B000000000309CB42A65EFAFFC1,00001B000000000309CB43265EFBFFC1,6.6,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB41265EF9FFC3,00001B000000000309CB41265EF9FFC1,00001B000000000309CB41265EF9FFC2,3.6,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB41A65EFA7FC2,00001B000000000309CB41265EF9FFC2,00001B000000000309CB41A65EFA7FC1,1.5,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB41A65EFA7FC3,00001B000000000309CB41A65EFA7FC1,00001B000000000309CB42265EFAFFC1,4.7,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB42265EFAFFC2,00001B000000000309CB42265EFAFFC1,00001B000000000309CB42A65EFAFFC1,1.6,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB3EA65EFEFFC1,00001B000000000309CB3E265EFF7FC1,00001B000000000309CB3F265EFEFFC2,4.4,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB3FA65EFE7FC2,00001B000000000309CB3FA65EFE7FC1,00001B000000000309CB40265EFE7FC1,1.5,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB3FA65EFE7FC3,00001B000000000309CB3F265EFEFFC1,00001B000000000309CB3FA65EFE7FC1,3.2,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB3F265EFEFFC3,00001B000000000309CB3F265EFEFFC2,00001B000000000309CB3F265EFEFFC1,1.6,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB40A65EFEFFC1,00001B000000000309CB40265EFE7FC2,00001B000000000309CB41265EFF7FC1,6.9,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB43A65EFBFFC1,00001B000000000309CB44265EFC7FC1,00001B000000000309CB43265EFBFFC1,5.8,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB44A65EFCFFC1,00001B000000000309CB45265EFD7FC1,00001B000000000309CB44265EFCFFC1,6.3,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB44265EFC7FC2,00001B000000000309CB44265EFCFFC1,00001B000000000309CB44265EFC7FC1,2.1,6,6,1,3,2,2,1,1,1,1,1
00001B000000000309CB42A65F007FC1,00001B000000000309CB42A65F00FFC1,00001B000000000309CB42265F007FC1,4.7,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB43A65F017FC2,00001B000000000309CB43A65F017FC1,00001B000000000309CB43265F00FFC1,5.2,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB43265F00FFC2,00001B000000000309CB43265F00FFC1,00001B000000000309CB42A65F00FFC1,2.1,6,6,1,2,2,2,1,1,1,1,1
00001B000000000309CB41A65F007FC2,00001B000000000309CB41A65F007FC1,00001B000000000309CB42265EFFFFC1,3.8,6,1,1,4,1,1,1,1,1,1,2
00001B000000000309CB33A65EFCFFC1,00001B000000000309CB33A65EFBFFC1,00001B000000000309CB33A65EFDFFC1,8.7,3,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB37A65F047FC1,00001B000000000309CB36A65F047FC2,00001B000000000309CB39265F047FC1,14.1,1,1,1,3,1,1,4,1,1,1,1
00001B000000000309CB33265EF5FFC1,00001B000000000309CB33265EF57FC2,00001B000000000309CB33265EF67FC1,3.9,4,1,1,4,1,1,1,1,1,1,1
00001B000000000309CB30265EE87FC1,00001B000000000309CB2FA65EE8FFC1,00001B000000000309CB31265EE7FFC1,9.0,6,6,1,3,2,2,1,1,1,1,1
