0,139.700337,35.65965526
1,139.699755,35.66007605
2,139.6992789,35.66015742
3,139.6992122,35.66019694
4,139.6990397,35.66024112
5,139.6987936,35.66031783
6,139.6985635,35.66042245
7,139.6982093,35.66057589
8,139.6977723,35.66075722
9,139.6968522,35.66117569
10,139.6996998,35.65966224
11,139.6990903,35.65979243
12,139.6986095,35.65997609
13,139.6983611,35.66007373
14,139.6975239,35.66039688
15,139.6965555,35.66096181
16,139.6970799,35.6613361
17,139.6979586,35.6610362
18,139.6982944,35.66095716
19,139.6980552,35.66124776
20,139.6977033,35.66171272
21,139.6977838,35.66174527
22,139.6980322,35.66140817
23,139.6981196,35.66128263
24,139.6986486,35.6607828
25,139.698697,35.66075257
26,139.6986901,35.66085719
27,139.6987913,35.6607177
28,139.6993962,35.66062936
29,139.6999804,35.66052939
30,139.7006521,35.66037363
31,139.7006659,35.66051312
32,139.6997251,35.66068283
33,139.6997067,35.66060379
34,139.6995434,35.6607177
35,139.6998125,35.66107107
36,139.7001369,35.66137097
37,139.7006406,35.66099203
38,139.6993847,35.6619824
39,139.6988258,35.66168947
40,139.6983726,35.66158253
41,139.6980943,35.66226137
42,139.6992122,35.66228927
43,139.6994008,35.66226835
44,139.7002588,35.66148954
45,139.7003232,35.66220325
46,139.7006774,35.66213119
47,139.7006153,35.66125241
48,139.6990535,35.66075722
49,139.6992099,35.66087579
50,139.6993272,35.66145467
51,139.6966498,35.66149186
52,139.6970845,35.6617011
53,139.6973007,35.66149651
54,139.6962795,35.66126636
55,139.6960886,35.66149884
56,139.6959689,35.66161973
57,139.6947315,35.66285885
58,139.6959045,35.66158951
59,139.6954721,35.66209399
60,139.6950834,35.66248223
61,139.694674,35.66277981
62,139.6946072,35.66283793
63,139.694674,35.66289837
64,139.6948511,35.66301926
65,139.6950351,35.66315643
66,139.6954606,35.6635284
67,139.6953134,35.66376088
68,139.6955756,35.66386084
69,139.6957803,35.66368183
70,139.6956492,35.66353305
71,139.6960035,35.6632192
72,139.6962611,35.66338426
73,139.6960932,35.66352607
74,139.6961622,35.66357257
75,139.696843,35.66252175
76,139.6969787,35.66240551
77,139.6970569,35.66271936
78,139.6973237,35.66226137
79,139.6974411,35.66217536
80,139.6972225,35.66218698
81,139.6973629,35.66211026
82,139.6968223,35.66241714
83,139.6966291,35.6622823
84,139.6967671,35.66210794
85,139.696222,35.66178479
86,139.6984853,35.66228927
87,139.6986026,35.66228927
88,139.6984531,35.66242411
89,139.6986118,35.66243341
90,139.6981932,35.66378645
91,139.6983588,35.66319362
92,139.6989684,35.6640352
93,139.6991225,35.66345633
94,139.6991432,35.66337263
95,139.699157,35.66245898
96,139.6993433,35.66246828
97,139.6993226,35.66296347
98,139.6993111,35.66341448
99,139.6992881,35.6635284
100,139.6997941,35.66341681
101,139.6997274,35.66292395
102,139.700314,35.66257522
103,139.6997274,35.66263102
104,139.7001921,35.6629193
105,139.7002381,35.66338426
106,139.6998401,35.66392594
107,139.6998562,35.66415609
108,139.7012156,35.66411425
109,139.7011581,35.66354002
110,139.701027,35.66332149
111,139.7006751,35.66236134
112,139.7003416,35.66233809
113,139.7011788,35.66319827
114,139.7009028,35.66230787
115,139.7009235,35.66209631
116,139.7012616,35.66450714
117,139.6999482,35.66462338
118,139.6989753,35.66455596
119,139.6988948,35.6646722
120,139.6987223,35.66461176
121,139.6984807,35.66478147
122,139.6988051,35.66487679
123,139.6969488,35.66434208
124,139.6968154,35.66429791
125,139.6967096,35.66447924
126,139.6968936,35.66453039
127,139.6973997,35.66270541
128,139.6972915,35.66276353
129,139.6971259,35.66339821
130,139.6968775,35.66338193
131,139.6947154,35.66492096
132,139.6946624,35.6634726
133,139.6944646,35.66336333
134,139.6942852,35.66323779
135,139.6940575,35.66305646
136,139.6944876,35.66268449
137,139.6948902,35.66236134
138,139.6952421,35.66194288
139,139.6956998,35.66138027
140,139.6952145,35.66114082
141,139.6959436,35.66143374
142,139.6948212,35.6607642
143,139.6946118,35.66081999
144,139.6947775,35.66166855
145,139.6944048,35.66208701
146,139.6940805,35.66233344
147,139.6942346,35.66118034
148,139.6946809,35.66058751
149,139.6947131,35.66047592
150,139.6948879,35.66038525
151,139.6954192,35.66006908
152,139.6955434,35.66015742
153,139.6955687,35.65998539
154,139.6954445,35.65992262
155,139.6950305,35.65990402
156,139.6949017,35.65983892
157,139.6947844,35.66009233
158,139.6941426,35.65934839
159,139.6942185,35.65923447
160,139.6950305,35.65976221
161,139.6951363,35.66400498
162,139.6949316,35.66388642
163,139.6948442,35.66442577
164,139.6943795,35.66466058
165,139.699364,35.66480239
166,139.7008269,35.66469313
167,139.7012823,35.66464663
168,139.7002956,35.66388177
169,139.7009028,35.66050382
170,139.7008867,35.66032946
171,139.7010983,35.66040385
172,139.7010385,35.65943208
173,139.700682,35.65933909
174,139.7007717,35.65964829
175,139.7001254,35.65936466
176,139.6995227,35.65940651
177,139.6992398,35.65935071
178,139.6992237,35.65956692
179,139.6994468,35.65965061
180,139.6991225,35.65931584
181,139.6993548,35.65902292
182,139.699479,35.65887645
183,139.6998815,35.65895782
184,139.699709,35.6591717
185,139.6997849,35.65950648
186,139.7001645,35.65901129
187,139.7006866,35.65905081
188,139.7000794,35.65853471
189,139.6995066,35.65831152
190,139.6989592,35.65811159
191,139.6987016,35.65827665
192,139.6987982,35.65806742
193,139.698621,35.65849751
194,139.6984853,35.65868814
195,139.6982507,35.65907406
196,139.6980782,35.65922982
197,139.6977723,35.6589462
198,139.6976573,35.66018532
199,139.6977171,35.65912056
200,139.6988396,35.65878579
201,139.6989339,35.65863467
202,139.7004313,35.65888808
203,139.7005233,35.65862305
204,139.7003025,35.65857655
205,139.7002818,35.65874394
